v1,zip,parkname,duration,distancemeters,duration_nearest_airport,distancem_nearest_airport,zip_to_airport,duration_airport_site,distancem_airport_site,airport_to_site,intra_island_duration,intra_island_distancem,residents_duration,residents_distance_meters,island_live,population2020,income
1556,96773,Wiliwili,NA,NA,127.7,126327,Kona International at Keahole Airport,57.099998,54614,Lihue Airport,184.8,180941,184.8,180941,Hawaii,412,31792
1557,96773,Waimanu Campsite,67.8,59299,127.7,126327,Kona International at Keahole Airport,97.699997,96685,Kona International at Keahole Airport,NA,NA,67.800003,59299,Hawaii,412,31792
1558,96773,Waikoali,NA,NA,127.7,126327,Kona International at Keahole Airport,89.800003,73214,Lihue Airport,217.5,199541,217.5,199541,Hawaii,412,31792
1560,96773,Kuaokala Trail,NA,NA,127.7,126327,Kona International at Keahole Airport,92.599998,71137,Daniel K Inouye International Airport,220.3,197464,220.3,197464,Hawaii,412,31792
1561,96776,Waikoali,NA,NA,104.5,99236,Kona International at Keahole Airport,89.800003,73214,Lihue Airport,194.3,172450,194.3,172450,Hawaii,1782,50000
1562,96776,Kulanaahane Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,34.700001,19070,Daniel K Inouye International Airport,139.2,118306,139.2,118306,Hawaii,1782,50000
1564,96776,Kuaokala Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,92.599998,71137,Daniel K Inouye International Airport,197.1,170373,197.10001,170373,Hawaii,1782,50000
1565,96776,Lonomea,NA,NA,104.5,99236,Kona International at Keahole Airport,66.699997,59765,Lihue Airport,171.2,159001,171.2,159001,Hawaii,1782,50000
1566,96776,Sugi Grove,NA,NA,104.5,99236,Kona International at Keahole Airport,86.5,71695,Lihue Airport,191,170931,191,170931,Hawaii,1782,50000
1567,96776,Kaunala Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,84,64898,Daniel K Inouye International Airport,188.5,164134,188.5,164134,Hawaii,1782,50000
1568,96776,Ainapo Cabin,130.6,128228,104.5,99236,Kona International at Keahole Airport,142.8,105977,Kona International at Keahole Airport,NA,NA,130.60001,128228,Hawaii,1782,50000
1569,96776,Manana Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,40.200001,23460,Daniel K Inouye International Airport,144.7,122696,144.7,122696,Hawaii,1782,50000
1570,96776,Wiliwili,NA,NA,104.5,99236,Kona International at Keahole Airport,57.099998,54614,Lihue Airport,161.6,153850,161.60001,153850,Hawaii,1782,50000
1571,96776,Waikolu,NA,NA,104.5,99236,Kona International at Keahole Airport,19.9,13553,Molokai Airport,124.4,112789,124.4,112789,Hawaii,1782,50000
1572,96776,Hipalau,NA,NA,104.5,99236,Kona International at Keahole Airport,73.099998,64234,Lihue Airport,177.6,163470,177.60001,163470,Hawaii,1782,50000
1573,96776,Kawaikoi,NA,NA,104.5,99236,Kona International at Keahole Airport,102.9,77583,Lihue Airport,207.4,176819,207.39999,176819,Hawaii,1782,50000
1574,96776,Peacock Flats Campsite,NA,NA,104.5,99236,Kona International at Keahole Airport,138.5,82548,Daniel K Inouye International Airport,243,181784,243,181784,Hawaii,1782,50000
1576,96776,Waimanu Campsite,44.6,32208,104.5,99236,Kona International at Keahole Airport,97.699997,96685,Kona International at Keahole Airport,NA,NA,44.599998,32208,Hawaii,1782,50000
1577,96776,Waimano Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,60.400002,36643,Daniel K Inouye International Airport,164.9,135879,164.89999,135879,Hawaii,1782,50000
1578,96776,Maakua Ridge Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,88.300003,61386,Daniel K Inouye International Airport,192.8,160622,192.8,160622,Hawaii,1782,50000
1579,96776,Waialae Cabin Campsite,NA,NA,104.5,99236,Kona International at Keahole Airport,49.200001,44216,Lihue Airport,153.7,143452,153.7,143452,Hawaii,1782,50000
1580,96776,Kaluahaulu,NA,NA,104.5,99236,Kona International at Keahole Airport,73.099998,64225,Lihue Airport,177.6,163461,177.60001,163461,Hawaii,1782,50000
1581,96776,Keanakolu Ranger & Bunkhouse Cabins,134,73827,104.5,99236,Kona International at Keahole Airport,150.60001,100298,Kona International at Keahole Airport,NA,NA,134,73827,Hawaii,1782,50000
1582,96776,Kuliouou Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,55,37598,Daniel K Inouye International Airport,159.5,136834,159.5,136834,Hawaii,1782,50000
1583,96776,Wiliwilinui Ridge Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,49.799999,34212,Daniel K Inouye International Airport,154.3,133448,154.3,133448,Hawaii,1782,50000
1584,96776,Kamananui Trail,NA,NA,104.5,99236,Kona International at Keahole Airport,35,19265,Daniel K Inouye International Airport,139.5,118501,139.5,118501,Hawaii,1782,50000
1585,96777,Kulanaahane Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,34.700001,19070,Daniel K Inouye International Airport,162.6,151658,162.60001,151658,Hawaii,1559,66034
1586,96777,Kuaokala Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,92.599998,71137,Daniel K Inouye International Airport,220.5,203725,220.5,203725,Hawaii,1559,66034
1587,96777,Kaunala Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,84,64898,Daniel K Inouye International Airport,211.9,197486,211.89999,197486,Hawaii,1559,66034
1589,96777,Kawaikoi,NA,NA,127.9,132588,Kona International at Keahole Airport,102.9,77583,Lihue Airport,230.8,210171,230.8,210171,Hawaii,1559,66034
1590,96777,Waimano Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,60.400002,36643,Daniel K Inouye International Airport,188.3,169231,188.3,169231,Hawaii,1559,66034
1591,96777,Waikolu,NA,NA,127.9,132588,Kona International at Keahole Airport,19.9,13553,Molokai Airport,147.8,146141,147.8,146141,Hawaii,1559,66034
1592,96777,Sugi Grove,NA,NA,127.9,132588,Kona International at Keahole Airport,86.5,71695,Lihue Airport,214.4,204283,214.39999,204283,Hawaii,1559,66034
1593,96777,Waimanu Campsite,153.5,158986,127.9,132588,Kona International at Keahole Airport,97.699997,96685,Kona International at Keahole Airport,NA,NA,153.5,158986,Hawaii,1559,66034
1594,96777,Waikoali,NA,NA,127.9,132588,Kona International at Keahole Airport,89.800003,73214,Lihue Airport,217.7,205802,217.7,205802,Hawaii,1559,66034
1595,96777,Manana Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,40.200001,23460,Daniel K Inouye International Airport,168.1,156048,168.10001,156048,Hawaii,1559,66034
1596,96777,Wiliwilinui Ridge Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,49.799999,34212,Daniel K Inouye International Airport,177.7,166800,177.7,166800,Hawaii,1559,66034
1597,96777,Waialae Cabin Campsite,NA,NA,127.9,132588,Kona International at Keahole Airport,49.200001,44216,Lihue Airport,177.1,176804,177.10001,176804,Hawaii,1559,66034
1598,96777,Peacock Flats Campsite,NA,NA,127.9,132588,Kona International at Keahole Airport,138.5,82548,Daniel K Inouye International Airport,266.4,215136,266.39999,215136,Hawaii,1559,66034
1599,96777,Hipalau,NA,NA,127.9,132588,Kona International at Keahole Airport,73.099998,64234,Lihue Airport,201,196822,201,196822,Hawaii,1559,66034
1600,96777,Wiliwili,NA,NA,127.9,132588,Kona International at Keahole Airport,57.099998,54614,Lihue Airport,185,187202,185,187202,Hawaii,1559,66034
1602,96777,Lonomea,NA,NA,127.9,132588,Kona International at Keahole Airport,66.699997,59765,Lihue Airport,194.6,192353,194.60001,192353,Hawaii,1559,66034
1603,96777,Maakua Ridge Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,88.300003,61386,Daniel K Inouye International Airport,216.2,193974,216.2,193974,Hawaii,1559,66034
1604,96777,Kaluahaulu,NA,NA,127.9,132588,Kona International at Keahole Airport,73.099998,64225,Lihue Airport,201,196813,201,196813,Hawaii,1559,66034
1605,96777,Keanakolu Ranger & Bunkhouse Cabins,190.9,154222,127.9,132588,Kona International at Keahole Airport,150.60001,100298,Kona International at Keahole Airport,NA,NA,190.89999,154222,Hawaii,1559,66034
1606,96777,Ainapo Cabin,11.3,12232,127.9,132588,Kona International at Keahole Airport,142.8,105977,Kona International at Keahole Airport,NA,NA,11.3,12232,Hawaii,1559,66034
1607,96777,Kuliouou Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,55,37598,Daniel K Inouye International Airport,182.9,170186,182.89999,170186,Hawaii,1559,66034
1608,96777,Kamananui Trail,NA,NA,127.9,132588,Kona International at Keahole Airport,35,19265,Daniel K Inouye International Airport,162.9,151853,162.89999,151853,Hawaii,1559,66034
1609,96778,Wiliwili,NA,NA,179.39999,159548,Kona International at Keahole Airport,57.099998,54614,Lihue Airport,236.5,214162,236.5,214162,Hawaii,14687,39418
1610,96778,Ainapo Cabin,110,80983,179.39999,159548,Kona International at Keahole Airport,142.8,105977,Kona International at Keahole Airport,NA,NA,110,80983,Hawaii,14687,39418
1611,96778,Waikoali,NA,NA,179.39999,159548,Kona International at Keahole Airport,89.800003,73214,Lihue Airport,269.2,232762,269.20001,232762,Hawaii,14687,39418
1612,96778,Kaluahaulu,NA,NA,179.39999,159548,Kona International at Keahole Airport,73.099998,64225,Lihue Airport,252.5,223773,252.5,223773,Hawaii,14687,39418
1614,96778,Wiliwilinui Ridge Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,49.799999,34212,Daniel K Inouye International Airport,229.2,193760,229.2,193760,Hawaii,14687,39418
1615,96778,Peacock Flats Campsite,NA,NA,179.39999,159548,Kona International at Keahole Airport,138.5,82548,Daniel K Inouye International Airport,317.9,242096,317.89999,242096,Hawaii,14687,39418
1616,96778,Kawaikoi,NA,NA,179.39999,159548,Kona International at Keahole Airport,102.9,77583,Lihue Airport,282.3,237131,282.29999,237131,Hawaii,14687,39418
1617,96778,Kuaokala Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,92.599998,71137,Daniel K Inouye International Airport,272,230685,272,230685,Hawaii,14687,39418
1618,96778,Hipalau,NA,NA,179.39999,159548,Kona International at Keahole Airport,73.099998,64234,Lihue Airport,252.5,223782,252.5,223782,Hawaii,14687,39418
1619,96778,Kamananui Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,35,19265,Daniel K Inouye International Airport,214.4,178813,214.39999,178813,Hawaii,14687,39418
1620,96778,Kulanaahane Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,34.700001,19070,Daniel K Inouye International Airport,214.1,178618,214.10001,178618,Hawaii,14687,39418
1621,96778,Waikolu,NA,NA,179.39999,159548,Kona International at Keahole Airport,19.9,13553,Molokai Airport,199.3,173101,199.3,173101,Hawaii,14687,39418
1622,96778,Manana Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,40.200001,23460,Daniel K Inouye International Airport,219.6,183008,219.60001,183008,Hawaii,14687,39418
1624,96778,Keanakolu Ranger & Bunkhouse Cabins,188.7,117906,179.39999,159548,Kona International at Keahole Airport,150.60001,100298,Kona International at Keahole Airport,NA,NA,188.7,117906,Hawaii,14687,39418
1625,96778,Lonomea,NA,NA,179.39999,159548,Kona International at Keahole Airport,66.699997,59765,Lihue Airport,246.1,219313,246.10001,219313,Hawaii,14687,39418
1626,96778,Waimanu Campsite,151.3,122670,179.39999,159548,Kona International at Keahole Airport,97.699997,96685,Kona International at Keahole Airport,NA,NA,151.3,122670,Hawaii,14687,39418
1627,96778,Waialae Cabin Campsite,NA,NA,179.39999,159548,Kona International at Keahole Airport,49.200001,44216,Lihue Airport,228.6,203764,228.60001,203764,Hawaii,14687,39418
1628,96778,Waimano Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,60.400002,36643,Daniel K Inouye International Airport,239.8,196191,239.8,196191,Hawaii,14687,39418
1629,96778,Maakua Ridge Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,88.300003,61386,Daniel K Inouye International Airport,267.7,220934,267.70001,220934,Hawaii,14687,39418
1630,96778,Sugi Grove,NA,NA,179.39999,159548,Kona International at Keahole Airport,86.5,71695,Lihue Airport,265.9,231243,265.89999,231243,Hawaii,14687,39418
1631,96778,Kuliouou Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,55,37598,Daniel K Inouye International Airport,234.4,197146,234.39999,197146,Hawaii,14687,39418
1632,96778,Kaunala Trail,NA,NA,179.39999,159548,Kona International at Keahole Airport,84,64898,Daniel K Inouye International Airport,263.4,224446,263.39999,224446,Hawaii,14687,39418
1633,96779,Waikolu,NA,NA,13.4,10309,Kahului Airport,19.9,13553,Molokai Airport,33.3,23862,33.299999,23862,Maui,2992,104583
1634,96779,Maakua Ridge Trail,NA,NA,13.4,10309,Kahului Airport,88.300003,61386,Daniel K Inouye International Airport,101.7,71695,101.7,71695,Maui,2992,104583
1635,96779,Hipalau,NA,NA,13.4,10309,Kahului Airport,73.099998,64234,Lihue Airport,86.5,74543,86.5,74543,Maui,2992,104583
1636,96779,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,13.4,10309,Kahului Airport,150.60001,100298,Kona International at Keahole Airport,164,110607,164,110607,Maui,2992,104583
1637,96779,Kawaikoi,NA,NA,13.4,10309,Kahului Airport,102.9,77583,Lihue Airport,116.3,87892,116.3,87892,Maui,2992,104583
1638,96779,Ainapo Cabin,NA,NA,13.4,10309,Kahului Airport,142.8,105977,Kona International at Keahole Airport,156.2,116286,156.2,116286,Maui,2992,104583
1639,96779,Waimanu Campsite,NA,NA,13.4,10309,Kahului Airport,97.699997,96685,Kona International at Keahole Airport,111.1,106994,111.1,106994,Maui,2992,104583
1640,96779,Kaunala Trail,NA,NA,13.4,10309,Kahului Airport,84,64898,Daniel K Inouye International Airport,97.4,75207,97.400002,75207,Maui,2992,104583
1642,96779,Waialae Cabin Campsite,NA,NA,13.4,10309,Kahului Airport,49.200001,44216,Lihue Airport,62.6,54525,62.599998,54525,Maui,2992,104583
1643,96779,Kuliouou Trail,NA,NA,13.4,10309,Kahului Airport,55,37598,Daniel K Inouye International Airport,68.4,47907,68.400002,47907,Maui,2992,104583
1644,96779,Waimano Trail,NA,NA,13.4,10309,Kahului Airport,60.400002,36643,Daniel K Inouye International Airport,73.8,46952,73.800003,46952,Maui,2992,104583
1645,96779,Manana Trail,NA,NA,13.4,10309,Kahului Airport,40.200001,23460,Daniel K Inouye International Airport,53.6,33769,53.599998,33769,Maui,2992,104583
1646,96779,Waikoali,NA,NA,13.4,10309,Kahului Airport,89.800003,73214,Lihue Airport,103.2,83523,103.2,83523,Maui,2992,104583
1647,96779,Kulanaahane Trail,NA,NA,13.4,10309,Kahului Airport,34.700001,19070,Daniel K Inouye International Airport,48.1,29379,48.099998,29379,Maui,2992,104583
1649,96779,Kamananui Trail,NA,NA,13.4,10309,Kahului Airport,35,19265,Daniel K Inouye International Airport,48.4,29574,48.400002,29574,Maui,2992,104583
1650,96779,Peacock Flats Campsite,NA,NA,13.4,10309,Kahului Airport,138.5,82548,Daniel K Inouye International Airport,151.9,92857,151.89999,92857,Maui,2992,104583
1651,96779,Lonomea,NA,NA,13.4,10309,Kahului Airport,66.699997,59765,Lihue Airport,80.1,70074,80.099998,70074,Maui,2992,104583
1652,96779,Wiliwilinui Ridge Trail,NA,NA,13.4,10309,Kahului Airport,49.799999,34212,Daniel K Inouye International Airport,63.2,44521,63.200001,44521,Maui,2992,104583
1653,96779,Wiliwili,NA,NA,13.4,10309,Kahului Airport,57.099998,54614,Lihue Airport,70.5,64923,70.5,64923,Maui,2992,104583
1654,96779,Sugi Grove,NA,NA,13.4,10309,Kahului Airport,86.5,71695,Lihue Airport,99.9,82004,99.900002,82004,Maui,2992,104583
1655,96779,Kuaokala Trail,NA,NA,13.4,10309,Kahului Airport,92.599998,71137,Daniel K Inouye International Airport,106,81446,106,81446,Maui,2992,104583
1656,96779,Kaluahaulu,NA,NA,13.4,10309,Kahului Airport,73.099998,64225,Lihue Airport,86.5,74534,86.5,74534,Maui,2992,104583
1657,96780,Lonomea,NA,NA,106.8,112889,Kona International at Keahole Airport,66.699997,59765,Lihue Airport,173.5,172654,173.5,172654,Hawaii,548,31792
1658,96780,Kawaikoi,NA,NA,106.8,112889,Kona International at Keahole Airport,102.9,77583,Lihue Airport,209.7,190472,209.7,190472,Hawaii,548,31792
1660,96780,Sugi Grove,NA,NA,106.8,112889,Kona International at Keahole Airport,86.5,71695,Lihue Airport,193.3,184584,193.3,184584,Hawaii,548,31792
1661,96780,Wiliwili,NA,NA,106.8,112889,Kona International at Keahole Airport,57.099998,54614,Lihue Airport,163.9,167503,163.89999,167503,Hawaii,548,31792
1662,96780,Waikolu,NA,NA,106.8,112889,Kona International at Keahole Airport,19.9,13553,Molokai Airport,126.7,126442,126.7,126442,Hawaii,548,31792
1663,96780,Keanakolu Ranger & Bunkhouse Cabins,136.3,87480,106.8,112889,Kona International at Keahole Airport,150.60001,100298,Kona International at Keahole Airport,NA,NA,136.3,87480,Hawaii,548,31792
1664,96780,Waimanu Campsite,46.9,45861,106.8,112889,Kona International at Keahole Airport,97.699997,96685,Kona International at Keahole Airport,NA,NA,46.900002,45861,Hawaii,548,31792
1665,96780,Maakua Ridge Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,88.300003,61386,Daniel K Inouye International Airport,195.1,174275,195.10001,174275,Hawaii,548,31792
1666,96780,Ainapo Cabin,95.1,100880,106.8,112889,Kona International at Keahole Airport,142.8,105977,Kona International at Keahole Airport,NA,NA,95.099998,100880,Hawaii,548,31792
1667,96780,Kamananui Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,35,19265,Daniel K Inouye International Airport,141.8,132154,141.8,132154,Hawaii,548,31792
1668,96780,Manana Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,40.200001,23460,Daniel K Inouye International Airport,147,136349,147,136349,Hawaii,548,31792
1669,96780,Waimano Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,60.400002,36643,Daniel K Inouye International Airport,167.2,149532,167.2,149532,Hawaii,548,31792
1670,96780,Kaunala Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,84,64898,Daniel K Inouye International Airport,190.8,177787,190.8,177787,Hawaii,548,31792
1671,96780,Waikoali,NA,NA,106.8,112889,Kona International at Keahole Airport,89.800003,73214,Lihue Airport,196.6,186103,196.60001,186103,Hawaii,548,31792
1672,96780,Kulanaahane Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,34.700001,19070,Daniel K Inouye International Airport,141.5,131959,141.5,131959,Hawaii,548,31792
1674,96780,Kuliouou Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,55,37598,Daniel K Inouye International Airport,161.8,150487,161.8,150487,Hawaii,548,31792
1675,96780,Kuaokala Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,92.599998,71137,Daniel K Inouye International Airport,199.4,184026,199.39999,184026,Hawaii,548,31792
1676,96780,Peacock Flats Campsite,NA,NA,106.8,112889,Kona International at Keahole Airport,138.5,82548,Daniel K Inouye International Airport,245.3,195437,245.3,195437,Hawaii,548,31792
1677,96780,Kaluahaulu,NA,NA,106.8,112889,Kona International at Keahole Airport,73.099998,64225,Lihue Airport,179.9,177114,179.89999,177114,Hawaii,548,31792
1678,96780,Wiliwilinui Ridge Trail,NA,NA,106.8,112889,Kona International at Keahole Airport,49.799999,34212,Daniel K Inouye International Airport,156.6,147101,156.60001,147101,Hawaii,548,31792
1679,96780,Waialae Cabin Campsite,NA,NA,106.8,112889,Kona International at Keahole Airport,49.200001,44216,Lihue Airport,156,157105,156,157105,Hawaii,548,31792
1680,96780,Hipalau,NA,NA,106.8,112889,Kona International at Keahole Airport,73.099998,64234,Lihue Airport,179.9,177123,179.89999,177123,Hawaii,548,31792
